person_age,sex,education,married,person_income,person_home_ownership,has_car,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,itd,term,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,verification_status,loan_status
28,Male,Master,1,34000,RENT,0,1.0,VENTURE,B,4800,11.49,19.06000538164858,36 months,0.14,N,7,1,0
32,Female,PHD,0,29000,RENT,1,17.0,PERSONAL,D,4800,16.29,15.586034912718205,36 months,0.17,Y,7,1,1
33,Male,PHD,0,40056,MORTGAGE,0,5.0,VENTURE,B,16750,9.88,6.529130829290025,36 months,0.42,N,6,0,0
28,Female,Post PHD,1,35000,RENT,0,2.0,MEDICAL,C,4800,13.49,19.2748259758569,36 months,0.14,N,5,0,0
27,Male,Primary,0,35000,RENT,1,3.0,MEDICAL,B,4800,9.99,33.1469527532806,60 months,0.14,N,8,0,0
28,Female,Secondary,1,40200,MORTGAGE,0,5.0,EDUCATION,A,1900,5.99,59.88648382915965,36 months,0.05,N,10,0,0
27,Male,Post PHD,1,40250,MORTGAGE,0,5.0,HOMEIMPROVEMENT,B,5600,,,36 months,0.14,N,7,0,0
28,Female,PHD,1,36000,RENT,0,1.0,MEDICAL,C,4800,12.61,33.30077257792381,60 months,0.13,N,9,1,0
28,Female,PHD,0,34300,MORTGAGE,1,1.0,MEDICAL,D,6125,16.89,14.37248695354607,36 months,0.18,N,10,1,1
32,Female,Master,0,36400,RENT,0,3.0,EDUCATION,D,4800,14.11,19.936902988344585,36 months,0.13,Y,6,1,0
32,Male,Master,0,32400,RENT,1,4.0,HOMEIMPROVEMENT,B,4800,9.99,18.410764614965,36 months,0.15,N,6,1,1
35,Male,Secondary,1,32900,RENT,0,4.0,HOMEIMPROVEMENT,C,4800,13.23,30.26656657540699,60 months,0.15,Y,9,1,1
27,Male,Secondary,0,40000,RENT,1,0.0,DEBTCONSOLIDATION,A,4800,,,36 months,0.12,N,8,0,0
27,Female,Bachelor,0,40000,RENT,1,4.0,DEBTCONSOLIDATION,B,4800,11.71,37.298958613075534,60 months,0.12,N,8,1,0
30,Female,Bachelor,1,40000,RENT,0,3.0,EDUCATION,C,4800,12.68,36.977872441131225,60 months,0.12,N,5,1,0
28,Female,Master,1,40500,MORTGAGE,1,0.0,VENTURE,C,12000,12.23,15.036086607858861,60 months,0.3,Y,5,1,0
28,Male,Bachelor,1,42000,RENT,1,5.0,MEDICAL,B,4800,12.42,38.91656288916563,60 months,0.11,N,9,1,0
27,Male,Master,1,44000,RENT,0,6.0,VENTURE,A,4800,7.51,42.63169317582861,60 months,0.11,N,10,1,0
28,Female,Master,1,38100,RENT,0,6.0,DEBTCONSOLIDATION,B,4800,9.63,21.720788105445596,36 months,0.13,N,10,1,1
29,Female,Others,0,40500,MORTGAGE,1,0.0,EDUCATION,A,6000,8.38,31.140431813987817,60 months,0.15,N,8,1,0
27,Male,PHD,1,40560,MORTGAGE,0,8.0,DEBTCONSOLIDATION,A,3000,7.29,37.80408239351291,36 months,0.07,N,8,1,0
27,Male,Primary,0,40700,MORTGAGE,1,8.0,EDUCATION,D,20400,,,60 months,0.5,N,8,1,0
32,Male,Primary,0,40704,MORTGAGE,1,9.0,HOMEIMPROVEMENT,B,10000,9.63,11.138556964334581,36 months,0.25,N,7,1,0
31,Female,Others,1,40740,MORTGAGE,1,16.0,HOMEIMPROVEMENT,A,6400,8.49,29.33738132546779,60 months,0.16,N,6,1,0
33,Male,Bachelor,0,45000,RENT,0,1.0,DEBTCONSOLIDATION,B,4800,10.59,42.386291708111045,60 months,0.11,N,8,0,0
29,Male,Primary,0,40777,MORTGAGE,1,4.0,PERSONAL,D,8000,14.91,13.307262205204074,36 months,0.2,Y,8,1,0
27,Male,Secondary,1,40800,MORTGAGE,1,6.0,HOMEIMPROVEMENT,B,8000,12.69,22.628449729345988,60 months,0.2,N,6,1,0
30,Male,Master,1,45000,RENT,0,0.0,MEDICAL,B,4800,10.37,25.48246806197336,36 months,0.11,N,6,1,0
28,Male,PHD,1,40800,MORTGAGE,0,12.0,EDUCATION,A,6700,6.99,28.458511257154736,60 months,0.16,N,8,1,0
27,Female,Primary,1,40800,MORTGAGE,1,4.0,EDUCATION,B,6000,11.49,18.29760516638264,36 months,0.15,N,10,1,0
33,Male,Primary,0,40800,MORTGAGE,0,,DEBTCONSOLIDATION,A,15000,7.51,12.649986047809508,60 months,0.37,N,5,1,0
29,Female,Post PHD,1,40800,MORTGAGE,0,11.0,HOMEIMPROVEMENT,C,3200,14.22,33.48800560322185,36 months,0.08,Y,10,1,0
28,Male,Others,0,40800,MORTGAGE,1,,DEBTCONSOLIDATION,A,5000,6.76,22.92993630573249,36 months,0.12,N,10,1,0
29,Female,PHD,1,40800,MORTGAGE,0,0.0,HOMEIMPROVEMENT,A,2000,7.74,94.67235938370149,60 months,0.05,N,8,1,0
30,Male,Post PHD,1,49000,RENT,1,1.0,EDUCATION,C,4800,13.79,26.913612795500484,36 months,0.1,Y,9,1,0
27,Female,PHD,0,49200,RENT,0,4.0,DEBTCONSOLIDATION,C,4800,14.65,26.820758831225465,36 months,0.1,N,7,0,0
34,Male,Primary,0,50000,RENT,1,8.0,EDUCATION,B,4800,,,36 months,0.1,N,10,1,0
28,Male,Post PHD,1,50000,RENT,1,1.0,PERSONAL,B,4800,10.37,28.31385340219263,36 months,0.1,N,10,1,0
30,Male,Post PHD,1,51000,RENT,0,14.0,MEDICAL,B,4800,12.69,47.142603602804144,60 months,0.09,N,10,1,0
29,Female,Post PHD,0,34999,MORTGAGE,1,8.0,DEBTCONSOLIDATION,D,6250,15.95,14.488589909443725,36 months,0.18,Y,9,0,1
31,Male,Secondary,1,54000,RENT,0,1.0,MEDICAL,C,4800,12.99,49.78316665191609,60 months,0.09,Y,10,1,0
30,Male,Secondary,1,54000,RENT,1,2.0,VENTURE,C,4800,13.23,49.67764726662545,60 months,0.09,N,8,1,0
30,Female,Others,1,54996,RENT,1,2.0,MEDICAL,A,4800,6.03,32.417711968310854,36 months,0.09,N,8,1,0
28,Male,Others,1,49000,RENT,0,6.0,DEBTCONSOLIDATION,D,4800,15.99,26.403138201569103,36 months,0.1,N,5,1,1
30,Male,Post PHD,0,56000,RENT,1,7.0,HOMEIMPROVEMENT,C,4800,13.92,51.20552434456929,60 months,0.09,Y,9,1,0
29,Female,Primary,1,56048,RENT,1,4.0,PERSONAL,A,4800,6.39,32.92602688222577,36 months,0.09,N,6,1,0
28,Female,PHD,1,57408,RENT,1,2.0,HOMEIMPROVEMENT,B,4800,11.99,53.39762478792749,60 months,0.08,N,6,1,0
27,Male,Master,0,60000,RENT,1,3.0,PERSONAL,C,4800,13.35,33.083370092633444,36 months,0.08,Y,9,0,0
30,Male,Primary,1,61000,RENT,1,4.0,MEDICAL,C,4800,14.79,55.35470569445653,60 months,0.08,N,10,1,0
28,Female,Secondary,1,56000,RENT,1,5.0,DEBTCONSOLIDATION,E,4800,16.45,30.055817947617,36 months,0.09,N,7,0,1
34,Female,Post PHD,0,57000,RENT,0,7.0,DEBTCONSOLIDATION,C,4800,,,36 months,0.08,Y,10,1,1
31,Female,Others,1,57996,RENT,1,4.0,PERSONAL,D,4800,15.58,52.268991174943764,60 months,0.08,Y,9,1,1
29,Female,Secondary,0,41000,OWN,1,6.0,MEDICAL,B,5000,11.99,21.966246986338067,36 months,0.12,N,5,1,0
29,Female,PHD,0,64744,RENT,0,13.0,EDUCATION,B,4800,,,60 months,0.07,N,6,1,0
33,Male,Post PHD,0,41000,MORTGAGE,1,6.0,MEDICAL,A,9000,,,60 months,0.22,N,9,1,0
29,Male,Bachelor,0,59004,RENT,1,0.0,DEBTCONSOLIDATION,B,4800,11.49,33.076957574670374,36 months,0.08,N,7,1,1
33,Female,Secondary,0,66000,RENT,0,5.0,HOMEIMPROVEMENT,C,4800,13.57,60.53535264594522,60 months,0.07,N,7,0,0
28,Male,Bachelor,0,66560,RENT,1,4.0,PERSONAL,B,4800,10.36,62.82469493777939,60 months,0.07,N,5,0,0
27,Female,PHD,0,35000,MORTGAGE,1,3.0,MEDICAL,E,6000,16.69,14.997000599880025,36 months,0.17,N,8,1,1
29,Female,Secondary,1,41000,MORTGAGE,0,7.0,VENTURE,A,6000,5.79,19.378013044711217,36 months,0.15,N,8,1,0
27,Female,Master,0,68004,RENT,0,2.0,MEDICAL,B,4800,12.21,37.87764013902504,36 months,0.07,N,5,0,0
29,Female,Bachelor,1,69000,RENT,1,13.0,MEDICAL,B,4800,11.11,38.81288812888129,36 months,0.07,N,10,1,0
30,Female,Post PHD,1,41000,MORTGAGE,1,1.0,HOMEIMPROVEMENT,C,10000,12.73,10.911026346136786,36 months,0.24,Y,10,1,0
34,Male,PHD,1,77000,RENT,0,0.0,VENTURE,A,4800,7.14,44.91786447638604,36 months,0.06,N,7,1,0
35,Female,Master,1,80000,RENT,1,5.0,DEBTCONSOLIDATION,A,4800,7.49,46.51595497255558,36 months,0.06,N,9,0,0
34,Male,Others,0,96900,RENT,1,1.0,DEBTCONSOLIDATION,A,4800,5.42,57.448776323278324,36 months,0.05,N,10,1,0
27,Male,Master,0,41000,MORTGAGE,1,3.0,PERSONAL,A,10000,8.59,11.327009853577676,36 months,0.24,N,8,1,0
28,Female,Post PHD,0,118000,RENT,0,7.0,DEBTCONSOLIDATION,A,4800,8.9,67.722681359045,36 months,0.04,N,6,0,0
30,Female,Others,1,120000,RENT,0,0.0,HOMEIMPROVEMENT,A,4800,7.4,69.83240223463687,36 months,0.04,N,8,0,0
29,Male,Master,1,300000,RENT,0,5.0,PERSONAL,B,4800,10.99,168.9341382106496,36 months,0.02,N,6,1,0
32,Male,Primary,0,41000,MORTGAGE,1,2.0,PERSONAL,D,8000,15.05,13.363754889178615,36 months,0.2,N,9,0,0
35,Male,Primary,0,41000,MORTGAGE,0,0.0,DEBTCONSOLIDATION,B,8000,10.83,13.87259767211044,36 months,0.2,N,6,1,0
32,Female,Secondary,0,64052,RENT,1,3.0,HOMEIMPROVEMENT,B,4875,10.74,59.323062104351614,60 months,0.08,N,9,0,0
30,Male,Secondary,1,41000,MORTGAGE,0,14.0,HOMEIMPROVEMENT,B,18000,9.01,6.268538054612727,36 months,0.44,N,7,1,0
28,Male,Post PHD,1,23350,RENT,0,8.0,MEDICAL,A,4900,7.88,13.251685546298607,36 months,0.21,N,6,1,0
31,Male,Master,0,41004,MORTGAGE,0,5.0,DEBTCONSOLIDATION,A,4000,,,36 months,0.1,N,5,1,0
34,Male,Post PHD,1,41004,MORTGAGE,1,5.0,HOMEIMPROVEMENT,C,16000,11.78,6.8780193236714995,36 months,0.39,N,5,1,0
27,Male,PHD,1,96000,RENT,1,3.0,HOMEIMPROVEMENT,A,10000,7.88,44.493882091212456,60 months,0.1,N,10,1,0
33,Male,Master,0,35050,MORTGAGE,1,15.0,MEDICAL,A,8000,8.32,12.134185745937964,36 months,0.23,N,6,1,1
31,Female,Master,1,41053,MORTGAGE,1,1.0,PERSONAL,A,12000,,,60 months,0.29,N,7,1,0
29,Female,PHD,0,96500,RENT,1,13.0,PERSONAL,B,10000,8.88,26.58890521675239,36 months,0.1,N,8,1,0
33,Female,Others,1,41196,OWN,1,0.0,VENTURE,C,3300,12.99,33.14533064068421,36 months,0.08,N,7,0,0
27,Male,Bachelor,0,98004,RENT,1,8.0,HOMEIMPROVEMENT,A,10000,6.54,27.596395719917396,36 months,0.1,N,10,1,0
35,Female,Bachelor,1,41235,OWN,1,7.0,MEDICAL,A,3000,7.14,64.14504386783648,60 months,0.07,N,9,1,0
28,Female,Bachelor,1,88000,RENT,1,3.0,PERSONAL,B,10000,10.65,23.859014911884323,36 months,0.11,N,9,1,1
31,Male,Bachelor,0,100000,RENT,1,2.0,VENTURE,A,10000,8.49,27.65231818600793,36 months,0.1,N,5,0,0
32,Female,Bachelor,0,100000,RENT,1,0.0,DEBTCONSOLIDATION,B,10000,9.99,27.275206836985184,36 months,0.1,N,8,1,0
31,Male,PHD,0,100000,RENT,1,5.0,VENTURE,A,10000,,,36 months,0.1,N,8,1,0
28,Female,Bachelor,1,100000,RENT,0,1.0,EDUCATION,A,10000,7.51,27.904380987815088,36 months,0.1,N,7,1,0
32,Male,Secondary,0,41400,OWN,1,,PERSONAL,A,10500,6.62,18.490232333788892,60 months,0.25,N,9,1,0
29,Male,PHD,1,100000,RENT,1,4.0,VENTURE,A,10000,9.63,27.36477241630941,36 months,0.1,N,9,1,0
30,Male,Others,1,102000,RENT,1,3.0,HOMEIMPROVEMENT,A,10000,6.03,48.0995944543997,60 months,0.1,N,8,1,0
32,Male,Post PHD,1,41464,MORTGAGE,0,16.0,DEBTCONSOLIDATION,A,3500,8.32,54.684532601814745,60 months,0.08,N,9,1,0
34,Female,PHD,1,35496,MORTGAGE,1,15.0,EDUCATION,C,2800,14.17,33.31122761796318,36 months,0.08,Y,7,1,1
32,Male,Others,1,76500,RENT,1,12.0,MEDICAL,D,10000,13.24,33.77781702578594,60 months,0.11,Y,9,1,1
27,Female,Bachelor,1,41500,OWN,1,11.0,VENTURE,A,4500,7.49,42.89804736357904,60 months,0.11,N,5,1,0
27,Male,PHD,1,103000,RENT,0,9.0,HOMEIMPROVEMENT,A,10000,8.59,28.45565890045124,36 months,0.1,N,10,0,0
28,Male,Primary,1,103241,RENT,1,2.0,DEBTCONSOLIDATION,B,10000,9.88,46.978977065890064,60 months,0.1,N,8,0,0
30,Female,Secondary,1,108000,RENT,0,2.0,PERSONAL,B,10000,10.65,29.28151830094894,36 months,0.09,N,5,1,0
31,Female,Primary,1,110000,RENT,1,4.0,HOMEIMPROVEMENT,D,10000,15.99,28.450728511078534,36 months,0.09,Y,9,1,0
34,Female,Secondary,1,110000,RENT,0,0.0,DEBTCONSOLIDATION,A,10000,7.66,51.086754597807904,60 months,0.09,N,9,0,0
32,Male,Post PHD,1,41600,MORTGAGE,0,2.0,VENTURE,B,13200,11.71,14.105787984581287,60 months,0.32,N,7,1,0
28,Male,PHD,0,110000,RENT,0,2.0,HOMEIMPROVEMENT,C,10000,13.22,29.1467938526762,36 months,0.09,N,5,1,0
33,Male,Primary,1,110000,RENT,1,3.0,DEBTCONSOLIDATION,C,10000,13.57,29.05696927005371,36 months,0.09,Y,10,1,0
33,Male,Primary,0,110000,RENT,0,0.0,VENTURE,A,10000,9.32,30.18660812294182,36 months,0.09,N,6,1,0
34,Male,Master,1,41600,MORTGAGE,1,16.0,DEBTCONSOLIDATION,A,17500,6.17,6.716990271666735,36 months,0.42,N,6,0,0
30,Female,Bachelor,0,41600,MORTGAGE,1,2.0,EDUCATION,A,4500,6.76,25.97726988884726,36 months,0.11,N,9,1,0
28,Female,Secondary,0,41600,OWN,1,0.0,VENTURE,B,13000,11.58,8.603692417996056,36 months,0.31,N,9,1,0
30,Female,Secondary,0,41604,MORTGAGE,0,7.0,VENTURE,B,15000,10.0,7.5643636363636375,36 months,0.36,N,9,1,0
28,Male,Bachelor,1,41700,MORTGAGE,1,7.0,VENTURE,B,7750,12.21,23.97578273456164,60 months,0.19,N,9,1,0
27,Male,Others,1,117000,RENT,0,2.0,EDUCATION,A,10000,8.0,32.5,36 months,0.09,N,10,0,0
30,Female,Secondary,1,118000,RENT,1,5.0,HOMEIMPROVEMENT,A,10000,7.14,55.068135150270685,60 months,0.08,N,7,1,0
33,Female,PHD,0,41916,MORTGAGE,1,2.0,VENTURE,B,7000,10.36,16.27763682493657,36 months,0.17,N,8,1,0
34,Female,Secondary,1,41979,MORTGAGE,1,14.0,EDUCATION,C,8150,15.23,13.410043077355562,36 months,0.19,N,10,1,0
30,Male,Post PHD,0,120000,RENT,0,3.0,HOMEIMPROVEMENT,E,10000,17.04,30.75871496924129,36 months,0.08,N,5,1,0
28,Female,Secondary,1,125000,RENT,0,5.0,EDUCATION,B,10000,9.99,56.82334757705246,60 months,0.08,N,9,1,0
30,Male,Secondary,1,125000,RENT,1,3.0,HOMEIMPROVEMENT,B,10000,10.74,33.863102763229186,36 months,0.08,N,6,0,0
28,Female,Bachelor,1,42000,MORTGAGE,0,5.0,HOMEIMPROVEMENT,B,5375,10.65,35.30932439390915,60 months,0.13,N,7,0,0
27,Female,Post PHD,0,125000,RENT,1,5.0,VENTURE,B,10000,10.62,56.49972880130175,60 months,0.08,N,6,0,0
35,Female,Primary,1,126000,RENT,1,19.0,EDUCATION,D,10000,16.29,32.50494453521369,36 months,0.08,N,5,0,0
27,Female,Others,0,130000,RENT,1,3.0,MEDICAL,B,10000,11.49,34.980715759260924,36 months,0.08,N,10,1,0
27,Male,Master,1,130000,RENT,1,6.0,EDUCATION,A,10000,7.74,36.19825505847411,36 months,0.08,N,5,0,0
29,Female,PHD,1,130000,RENT,1,1.0,EDUCATION,C,10000,14.26,34.13267985296692,36 months,0.08,N,5,1,0
27,Male,Primary,1,130000,RENT,1,2.0,VENTURE,C,10000,13.47,34.3703181457654,36 months,0.08,Y,6,1,0
28,Female,Bachelor,1,42000,OWN,1,4.0,PERSONAL,C,8000,15.96,13.582269748189029,36 months,0.19,N,7,1,0
31,Female,Secondary,0,120600,RENT,0,5.0,VENTURE,C,10000,13.49,53.13243457573354,60 months,0.08,N,5,1,1
29,Female,Primary,1,136000,RENT,0,0.0,DEBTCONSOLIDATION,A,10000,7.14,38.08101549374651,36 months,0.07,N,6,0,0
32,Female,Master,1,128000,RENT,1,11.0,VENTURE,C,10000,13.85,33.728590250329376,36 months,0.08,Y,5,1,1
32,Female,Others,0,140900,RENT,1,1.0,PERSONAL,C,10000,14.79,36.82376513633592,36 months,0.07,Y,9,1,0
33,Male,Bachelor,0,42000,MORTGAGE,0,3.0,DEBTCONSOLIDATION,A,13000,7.9,14.971127111998285,60 months,0.31,N,6,1,0
28,Male,Others,0,144000,RENT,1,12.0,PERSONAL,B,10000,9.99,39.276297845258654,36 months,0.07,N,5,1,0
30,Female,Primary,0,148000,RENT,1,8.0,PERSONAL,D,10000,13.55,39.10171730515192,36 months,0.07,N,9,1,0
27,Male,Primary,1,160000,RENT,1,3.0,EDUCATION,E,10000,16.32,68.7757909215956,60 months,0.06,Y,9,1,0
34,Male,PHD,1,42000,MORTGAGE,0,1.0,DEBTCONSOLIDATION,C,10000,14.65,10.989969472307019,36 months,0.24,N,6,1,0
27,Female,Bachelor,1,36000,MORTGAGE,1,8.0,HOMEIMPROVEMENT,A,12500,6.03,13.581061963595207,60 months,0.35,N,7,1,1
27,Male,Primary,0,42000,OWN,1,4.0,EDUCATION,C,10000,14.65,10.989969472307019,36 months,0.24,N,7,1,0
27,Male,PHD,1,275000,RENT,0,7.0,HOMEIMPROVEMENT,D,10000,14.91,71.79531807501523,36 months,0.04,Y,10,0,0
30,Male,Others,0,42000,OWN,1,7.0,EDUCATION,A,1200,6.62,164.13430876008252,60 months,0.03,N,8,1,0
32,Female,Post PHD,0,25404,RENT,1,16.0,EDUCATION,C,9950,12.68,6.797566105286817,36 months,0.39,Y,7,1,1
32,Female,PHD,0,25200,RENT,0,9.0,MEDICAL,A,4900,6.17,14.5319501069713,36 months,0.19,N,6,1,0
28,Male,Post PHD,1,42000,MORTGAGE,1,12.0,VENTURE,A,7300,,,36 months,0.17,N,9,1,0
27,Male,Post PHD,0,30000,RENT,1,11.0,MEDICAL,B,4900,11.71,16.441989919233293,36 months,0.16,N,5,1,0
31,Female,Post PHD,0,24000,RENT,1,0.0,DEBTCONSOLIDATION,A,9925,6.62,6.803984299806228,36 months,0.41,N,6,1,1
33,Female,Post PHD,1,42000,OWN,1,,VENTURE,B,5000,10.59,37.978117370467494,60 months,0.12,N,6,0,0
30,Female,Others,0,93500,RENT,0,3.0,EDUCATION,C,9925,12.09,25.213636127679877,36 months,0.11,Y,7,0,0
28,Female,Master,0,39000,RENT,1,3.0,VENTURE,B,9900,10.95,17.753014598440465,60 months,0.25,N,6,1,0
31,Female,Others,0,41303,RENT,0,4.0,PERSONAL,B,9900,11.89,18.64340067039146,60 months,0.24,N,10,1,0
27,Female,Bachelor,1,50000,RENT,1,1.0,PERSONAL,C,9900,14.35,13.250122563633713,36 months,0.2,N,5,0,0
32,Male,PHD,0,70000,RENT,1,2.0,PERSONAL,A,9850,7.75,19.786354481962615,36 months,0.14,N,9,1,0
32,Female,PHD,1,25000,RENT,0,,HOMEIMPROVEMENT,C,9800,12.23,6.8190868969881455,36 months,0.39,Y,8,1,1
30,Female,PHD,1,38400,RENT,1,2.0,PERSONAL,B,9800,11.48,10.544583818457417,36 months,0.26,N,5,1,0
27,Male,Bachelor,0,48000,RENT,1,7.0,EDUCATION,A,9800,8.59,13.53151998436358,36 months,0.2,N,5,1,0
31,Female,Post PHD,1,42000,MORTGAGE,1,3.0,MEDICAL,A,9000,6.99,21.80889179674113,60 months,0.21,N,8,1,0
30,Female,Primary,0,42000,OWN,1,,PERSONAL,C,4000,15.23,27.336631085654773,36 months,0.1,Y,9,0,0
35,Male,Master,1,36000,MORTGAGE,1,4.0,EDUCATION,B,16000,10.99,6.081628975583385,36 months,0.44,N,8,1,1
28,Female,Post PHD,0,42000,MORTGAGE,0,5.0,HOMEIMPROVEMENT,A,6000,5.42,33.20053120849933,60 months,0.14,N,9,1,0
27,Female,Secondary,1,42000,MORTGAGE,0,11.0,PERSONAL,A,3500,8.49,33.18278182320951,36 months,0.08,N,9,0,0
31,Male,PHD,1,20800,RENT,1,3.0,MEDICAL,D,9750,17.19,5.461216827374349,36 months,0.47,Y,6,1,1
28,Female,PHD,0,21600,RENT,0,4.0,VENTURE,D,9750,,,36 months,0.45,N,10,1,1
28,Female,Bachelor,0,32400,RENT,1,3.0,MEDICAL,D,4900,14.12,17.38234726067083,36 months,0.15,N,7,1,1
27,Male,Others,0,43000,RENT,1,8.0,VENTURE,B,4900,9.91,39.92134566500607,60 months,0.11,N,5,1,0
33,Female,Master,0,38000,RENT,1,10.0,EDUCATION,C,4900,10.28,21.09657791299327,36 months,0.13,Y,6,1,1
29,Female,Primary,1,64000,RENT,0,13.0,PERSONAL,C,4900,,,36 months,0.08,Y,10,1,0
28,Female,Bachelor,0,42100,RENT,1,0.0,PERSONAL,B,4925,11.49,23.00176702014658,36 months,0.12,N,7,1,0
27,Male,Others,1,30000,RENT,1,5.0,PERSONAL,B,4975,10.37,27.317888709653182,60 months,0.17,N,10,0,0
30,Female,Master,1,42000,OWN,1,8.0,MEDICAL,C,8000,12.99,13.939286662536507,36 months,0.19,N,9,0,0
33,Female,Primary,1,42000,MORTGAGE,1,2.0,PERSONAL,A,9050,7.49,21.587515014887682,60 months,0.22,N,7,1,0
29,Male,Master,0,27919,RENT,1,,VENTURE,B,5000,,,36 months,0.18,N,10,0,0
29,Female,Bachelor,1,28000,RENT,0,2.0,MEDICAL,D,5000,16.07,24.123373826139407,60 months,0.18,N,8,1,1
29,Male,Master,1,28140,RENT,1,0.0,MEDICAL,A,5000,7.29,26.227980240469755,60 months,0.18,N,9,1,0
34,Female,Primary,0,42000,MORTGAGE,1,18.0,HOMEIMPROVEMENT,A,2000,5.79,59.5519425276491,36 months,0.05,N,8,1,0
28,Female,PHD,1,28800,RENT,1,2.0,VENTURE,B,5000,10.65,15.6168097605061,36 months,0.17,N,9,1,0
32,Female,Master,1,28800,RENT,0,16.0,MEDICAL,B,5000,10.59,15.625282575278053,36 months,0.17,N,9,1,0
31,Male,PHD,0,28800,RENT,1,1.0,VENTURE,B,5000,9.25,15.816933638443935,36 months,0.17,N,7,1,0
27,Female,PHD,0,28800,RENT,0,6.0,EDUCATION,D,5000,14.96,25.052192066805855,60 months,0.17,Y,5,1,0
27,Male,Post PHD,0,28968,RENT,0,1.0,PERSONAL,C,5000,13.16,15.359490986214213,36 months,0.17,Y,5,0,0
29,Male,Others,1,29000,RENT,1,3.0,VENTURE,C,5000,15.23,15.100234313980732,36 months,0.17,Y,7,1,0
32,Male,Others,1,42000,MORTGAGE,1,16.0,DEBTCONSOLIDATION,A,10375,5.42,19.20030720491528,60 months,0.25,N,7,0,0
32,Female,Bachelor,1,42000,MORTGAGE,1,,PERSONAL,A,1225,5.79,97.2276612696312,36 months,0.03,N,10,1,0
34,Male,PHD,0,29152,RENT,1,,VENTURE,B,5000,10.36,26.41536788691555,60 months,0.17,N,7,1,0
28,Female,Bachelor,0,42000,MORTGAGE,0,6.0,EDUCATION,B,5000,10.37,38.05381897254689,60 months,0.12,N,5,1,0
33,Male,Post PHD,0,42000,MORTGAGE,1,5.0,EDUCATION,A,9000,5.79,13.233765006144248,36 months,0.21,N,5,1,0
34,Male,Master,1,42000,MORTGAGE,0,7.0,MEDICAL,B,7500,11.11,15.120151201512014,36 months,0.18,N,7,0,0
31,Female,Bachelor,0,30000,RENT,1,4.0,HOMEIMPROVEMENT,B,5000,9.91,16.37703575652807,36 months,0.17,N,5,1,1
29,Male,Primary,1,30000,RENT,1,3.0,MEDICAL,B,5000,11.49,16.1449457350435,36 months,0.17,N,9,1,0
27,Female,Secondary,0,30000,RENT,1,0.0,MEDICAL,C,5000,13.72,15.82835033415406,36 months,0.17,N,8,0,0
28,Male,Secondary,1,30000,RENT,1,1.0,PERSONAL,A,5000,6.17,28.256569652444195,60 months,0.17,N,6,1,0
28,Female,PHD,1,30000,RENT,1,3.0,MEDICAL,B,5000,9.88,16.381507098653074,36 months,0.17,N,8,1,0
33,Female,Secondary,0,30000,RENT,0,0.0,MEDICAL,A,5000,7.74,27.84481158344162,60 months,0.17,N,8,1,0
29,Male,Primary,1,36000,MORTGAGE,0,6.0,PERSONAL,A,8000,6.54,12.671297165383892,36 months,0.22,N,8,0,1
28,Male,Post PHD,1,42000,MORTGAGE,1,0.0,DEBTCONSOLIDATION,B,12000,9.62,9.578544061302683,36 months,0.29,N,7,1,0
29,Male,Master,0,30000,RENT,0,3.0,VENTURE,A,5000,9.32,16.46542261251372,36 months,0.17,N,5,1,0
30,Female,Post PHD,0,30240,RENT,0,1.0,EDUCATION,C,5000,14.72,26.35983263598327,60 months,0.17,Y,10,1,0
29,Male,Post PHD,0,30796,RENT,0,13.0,MEDICAL,D,5000,14.96,16.073068893528184,36 months,0.16,Y,8,1,0
32,Male,Post PHD,1,30960,RENT,1,5.0,VENTURE,B,5000,11.49,27.769306664274826,60 months,0.16,N,10,1,0
30,Male,Others,0,31000,RENT,0,1.0,VENTURE,B,5000,9.91,16.92293694841234,36 months,0.16,N,10,1,0
35,Female,PHD,1,31000,RENT,1,0.0,VENTURE,C,5000,14.35,16.265850459116745,36 months,0.16,N,7,1,0
29,Female,Primary,0,31100,RENT,1,2.0,DEBTCONSOLIDATION,B,5000,9.63,17.02088844294445,36 months,0.16,N,8,1,0
34,Female,Others,1,42000,OWN,1,1.0,VENTURE,A,22750,6.91,5.180489700179159,36 months,0.54,N,10,1,0
31,Female,Master,0,42000,OWN,1,0.0,HOMEIMPROVEMENT,B,7200,9.99,15.91053732157469,36 months,0.17,N,8,1,0
35,Male,Others,1,31577,RENT,1,6.0,MEDICAL,B,5000,9.99,17.225384125829617,36 months,0.16,N,9,1,0
28,Male,Primary,1,42000,MORTGAGE,0,12.0,VENTURE,A,11000,5.42,18.109380659181454,60 months,0.26,N,7,0,0
28,Male,Others,0,32000,RENT,0,5.0,MEDICAL,A,5000,6.99,17.945602392746984,36 months,0.16,N,7,1,0
27,Female,Master,0,42000,MORTGAGE,0,0.0,PERSONAL,C,8000,13.61,13.863216266173756,36 months,0.19,Y,9,1,0
29,Female,PHD,1,32400,RENT,0,,MEDICAL,A,5000,8.9,17.85123966942149,36 months,0.15,N,8,1,0
27,Male,Primary,1,32400,RENT,1,7.0,MEDICAL,C,5000,,,60 months,0.15,N,6,1,0
29,Female,Post PHD,1,42000,OWN,1,13.0,MEDICAL,A,2500,6.76,47.20869239415512,36 months,0.06,N,5,0,0
